x-coord,y-coord,z-coord
512423.45,7708632.64,-370.00
512433.21,7708630.09,-370.00
512473.45,7708618.81,-370.00
512504.83,7708608.48,-370.00
512523.45,7708602.05,-370.00
512553.91,7708589.86,-370.00
512573.45,7708582.36,-370.00
512586.99,7708576.31,-370.00
512623.45,7708559.71,-370.00
512661.41,7708539.86,-370.00
512673.45,7708533.76,-370.00
512688.02,7708525.28,-370.00
512723.45,7708504.56,-370.00
512745.62,7708489.86,-370.00
512773.45,7708471.75,-370.00
512816.86,7708439.86,-370.00
512823.45,7708435.06,-370.00
512849.65,7708413.65,-370.00
512873.45,7708394.23,-370.00
512878.28,7708389.86,-370.00
512923.45,7708348.77,-370.00
512932.36,7708339.86,-370.00
512973.45,7708298.11,-370.00
512980.90,7708289.86,-370.00
513023.45,7708241.50,-370.00
513024.79,7708239.86,-370.00
513029.76,7708233.54,-370.00
513064.31,7708189.86,-370.00
513073.45,7708177.77,-370.00
513100.37,7708139.86,-370.00
513109.81,7708126.23,-370.00
513123.45,7708105.47,-370.00
513129.61,7708096.02,-370.00
513133.43,7708089.86,-370.00
513148.73,7708065.14,-370.00
513163.51,7708039.86,-370.00
513167.18,7708033.59,-370.00
513173.45,7708022.15,-370.00
513184.98,7708001.39,-370.00
513191.01,7707989.86,-370.00
513202.13,7707968.54,-370.00
513216.10,7707939.86,-370.00
513218.47,7707934.88,-370.00
513223.45,7707912.30,-370.00
513227.96,7707894.37,-370.00
513228.26,7707889.86,-370.00
513228.64,7707845.06,-370.00
513228.72,7707839.86,-370.00
513230.90,7707797.31,-370.00
513231.26,7707789.86,-370.00
513233.56,7707749.98,-370.00
513233.97,7707739.86,-370.00
513235.04,7707701.45,-370.00
513235.11,7707689.86,-370.00
513235.37,7707651.79,-370.00
513235.18,7707639.86,-370.00
513234.82,7707628.49,-370.00
513234.58,7707589.86,-370.00
513234.14,7707579.16,-370.00
513233.58,7707539.86,-370.00
513233.13,7707530.18,-370.00
513232.38,7707489.86,-370.00
513231.96,7707481.35,-370.00
513231.13,7707439.86,-370.00
513230.76,7707432.54,-370.00
513229.95,7707389.86,-370.00
513229.65,7707383.65,-370.00
513228.97,7707339.86,-370.00
513228.74,7707334.56,-370.00
513228.33,7707289.86,-370.00
513228.16,7707285.14,-370.00
513228.19,7707239.86,-370.00
513228.08,7707235.22,-370.00
513228.74,7707189.86,-370.00
513228.72,7707184.58,-370.00
513230.22,7707139.86,-370.00
513230.35,7707132.95,-370.00
513232.86,7707089.86,-370.00
513233.35,7707079.95,-370.00
513236.89,7707039.86,-370.00
513238.19,7707025.12,-370.00
513242.57,7706989.86,-370.00
513245.45,7706967.86,-370.00
513250.08,7706939.86,-370.00
513255.91,7706907.40,-370.00
513259.62,7706889.86,-370.00
513270.54,7706842.76,-370.00
513271.30,7706839.86,-370.00
513273.45,7706832.37,-370.00
513285.12,7706789.86,-370.00
513289.77,7706773.53,-370.00
513300.61,7706739.86,-370.00
513313.89,7706699.41,-370.00
513317.36,7706689.86,-370.00
513323.45,7706673.04,-370.00
513334.86,7706639.86,-370.00
513340.04,7706623.27,-370.00
513352.00,7706589.86,-370.00
513364.86,7706548.44,-370.00
513367.94,7706539.86,-370.00
513373.45,7706521.30,-370.00
513382.56,7706489.86,-370.00
513384.84,7706478.46,-370.00
513395.03,7706439.86,-370.00
513399.12,7706414.18,-370.00
513404.69,7706389.86,-370.00
513408.17,7706355.13,-370.00
513410.89,7706339.86,-370.00
513411.73,7706301.57,-370.00
513412.99,7706289.86,-370.00
513413.31,7706279.72,-370.00
513411.22,7706239.86,-370.00
513411.00,7706227.41,-370.00
513408.11,7706189.86,-370.00
513408.29,7706174.70,-370.00
513409.39,7706139.86,-370.00
513411.12,7706127.53,-370.00
513423.45,7706094.26,-370.00
513424.87,7706091.28,-370.00
513426.08,7706089.86,-370.00
513452.84,7706069.25,-370.00
513473.45,7706061.19,-370.00
513490.38,7706056.79,-370.00
513523.45,7706050.36,-370.00
513533.38,7706049.79,-370.00
513573.45,7706045.72,-370.00
513579.20,7706045.61,-370.00
513623.45,7706041.39,-370.00
513624.89,7706041.30,-370.00
513634.41,7706039.86,-370.00
513669.33,7706035.74,-370.00
513673.45,7706034.73,-370.00
513710.88,7706027.29,-370.00
513723.45,7706023.18,-370.00
513748.92,7706015.33,-370.00
513773.45,7706004.77,-370.00
513783.81,7706000.22,-370.00
513802.64,7705989.86,-370.00
513816.47,7705982.88,-370.00
513823.45,7705978.50,-370.00
513847.17,7705963.58,-370.00
513873.45,7705944.17,-370.00
513875.92,7705942.34,-370.00
513878.88,7705939.86,-370.00
513903.10,7705919.51,-370.00
513923.45,7705900.48,-370.00
513929.03,7705895.44,-370.00
513934.66,7705889.86,-370.00
513953.64,7705870.05,-370.00
513973.45,7705847.99,-370.00
513977.47,7705843.88,-370.00
513981.13,7705839.86,-370.00
514000.57,7705816.99,-370.00
514022.85,7705789.86,-370.00
514023.10,7705789.52,-370.00
514023.45,7705789.07,-370.00
514046.58,7705762.99,-370.00
514067.00,7705739.86,-370.00
514073.45,7705732.17,-370.00
514100.74,7705712.57,-370.00
514123.45,7705696.17,-370.00
514164.32,7705698.98,-370.00
514173.45,7705699.71,-370.00
514192.33,7705720.97,-370.00
514207.07,7705739.86,-370.00
514223.45,7705759.70,-370.00
514235.53,7705789.86,-370.00
514243.27,7705809.68,-370.00
514255.65,7705839.86,-370.00
514273.45,7705883.28,-370.00
514275.26,7705889.86,-370.00
514275.85,7705892.26,-370.00
514289.06,7705939.86,-370.00
514294.16,7705960.57,-370.00
514302.22,7705989.86,-370.00
514311.19,7706027.60,-370.00
514314.51,7706039.86,-370.00
514323.45,7706078.79,-370.00
514325.45,7706089.86,-370.00
514325.75,7706092.16,-370.00
514334.27,7706139.86,-370.00
514336.20,7706152.61,-370.00
514343.20,7706189.86,-370.00
514347.72,7706214.13,-370.00
514353.04,7706239.86,-370.00
514361.74,7706278.15,-370.00
514364.44,7706289.86,-370.00
514366.24,7706297.06,-370.00
514373.45,7706324.16,-370.00
514376.57,7706336.73,-370.00
514377.25,7706339.86,-370.00
514386.87,7706376.43,-370.00
514390.19,7706389.86,-370.00
514397.18,7706416.12,-370.00
514403.55,7706439.86,-370.00
514407.69,7706455.61,-370.00
514417.60,7706489.86,-370.00
514418.81,7706494.49,-370.00
514423.45,7706509.34,-370.00
514430.23,7706533.07,-370.00
514432.12,7706539.86,-370.00
514435.66,7706552.07,-370.00
514446.44,7706589.86,-370.00
514455.62,7706622.04,-370.00
514460.48,7706639.86,-370.00
514473.44,7706689.85,-370.00
514473.44,7706689.86,-370.00
514473.44,7706689.86,-370.00
514473.45,7706689.86,-370.00
514482.20,7706731.10,-370.00
514484.19,7706739.86,-370.00
514489.77,7706773.53,-370.00
514493.01,7706789.86,-370.00
514496.53,7706816.78,-370.00
514500.55,7706839.86,-370.00
514502.75,7706860.55,-370.00
514507.38,7706889.86,-370.00
514513.08,7706929.49,-370.00
514514.08,7706939.86,-370.00
514520.90,7706987.32,-370.00
514521.13,7706989.86,-370.00
514523.45,7707005.99,-370.00
514528.82,7707039.86,-370.00
514530.34,7707046.75,-370.00
514536.89,7707089.86,-370.00
514540.63,7707107.04,-370.00
514545.09,7707139.86,-370.00
514550.81,7707167.23,-370.00
514553.42,7707189.86,-370.00
514561.16,7707227.57,-370.00
514562.42,7707239.86,-370.00
514573.07,7707289.48,-370.00
514573.11,7707289.86,-370.00
514573.45,7707291.23,-370.00
514588.60,7707339.86,-370.00
514599.53,7707365.94,-370.00
514608.18,7707389.86,-370.00
514623.45,7707423.34,-370.00
514633.49,7707439.86,-370.00
514659.09,7707475.50,-370.00
514668.96,7707489.86,-370.00
514673.45,7707494.80,-370.00
514684.81,7707501.22,-370.00
514723.45,7707525.26,-370.00
514771.09,7707537.50,-370.00
514773.45,7707538.19,-370.00
514788.61,7707539.86,-370.00
514823.45,7707543.58,-370.00
514827.60,7707544.01,-370.00
514873.45,7707547.18,-370.00
514912.66,7707550.64,-370.00
514923.45,7707552.29,-370.00
514956.45,7707556.86,-370.00
514973.45,7707560.61,-370.00
514997.88,7707565.42,-370.00
515023.45,7707572.90,-370.00
515036.96,7707576.34,-370.00
515073.45,7707589.48,-370.00
515073.73,7707589.57,-370.00
515074.42,7707589.86,-370.00
515108.44,7707604.86,-370.00
515123.45,7707613.50,-370.00
515141.12,7707622.18,-370.00
515169.33,7707639.86,-370.00
515173.45,7707643.05,-370.00
515200.19,7707663.11,-370.00
515223.45,7707684.09,-370.00
515226.72,7707686.59,-370.00
515230.31,7707689.86,-370.00
515259.38,7707725.80,-370.00
515270.90,7707739.86,-370.00
515271.74,7707741.56,-370.00
515273.45,7707745.25,-370.00
515288.65,7707774.65,-370.00
515296.12,7707789.86,-370.00
515302.09,7707818.50,-370.00
515306.21,7707839.86,-370.00
515304.42,7707870.83,-370.00
515302.13,7707889.86,-370.00
515288.02,7707925.28,-370.00
515283.09,7707939.86,-370.00
515279.70,7707946.11,-370.00
515273.45,7707954.35,-370.00
515259.96,7707976.37,-370.00
515248.36,7707989.86,-370.00
515236.96,7708003.37,-370.00
515223.45,7708014.58,-370.00
515211.18,7708027.59,-370.00
515194.32,7708039.86,-370.00
515173.45,7708055.13,-370.00
515137.43,7708075.88,-370.00
515123.45,7708084.82,-370.00
515112.50,7708089.86,-370.00
515087.17,7708103.58,-370.00
515073.45,7708108.20,-370.00
515050.78,7708117.19,-370.00
515023.45,7708123.37,-370.00
515010.07,7708126.48,-370.00
514973.45,7708130.42,-370.00
514964.51,7708130.92,-370.00
514923.45,7708130.21,-370.00
514912.53,7708128.95,-370.00
514873.45,7708123.52,-370.00
514851.80,7708118.21,-370.00
514823.45,7708112.07,-370.00
514786.87,7708103.28,-370.00
514773.45,7708101.63,-370.00
514736.92,7708103.33,-370.00
514723.45,7708110.50,-370.00
514709.75,7708126.16,-370.00
514707.47,7708139.86,-370.00
514717.88,7708184.29,-370.00
514720.27,7708189.86,-370.00
514723.45,7708194.73,-370.00
514766.05,7708239.86,-370.00
514773.45,7708246.68,-370.00
514795.34,7708261.75,-370.00
514823.45,7708277.85,-370.00
514846.36,7708289.86,-370.00
514873.45,7708302.72,-370.00
514900.57,7708316.98,-370.00
514923.45,7708325.83,-370.00
514948.35,7708339.86,-370.00
514973.45,7708353.84,-370.00
515020.86,7708389.86,-370.00
515023.45,7708392.23,-370.00
515065.22,7708439.86,-370.00
515073.45,7708453.95,-370.00
515091.98,7708489.86,-370.00
515100.69,7708512.61,-370.00
515106.28,7708539.86,-370.00
515108.76,7708554.54,-370.00
515110.86,7708589.86,-370.00
515110.53,7708602.77,-370.00
515107.17,7708639.86,-370.00
515102.79,7708660.51,-370.00
515095.51,7708689.86,-370.00
515076.92,7708736.38,-370.00
515075.47,7708739.86,-370.00
515073.45,7708743.28,-370.00
515048.34,7708789.86,-370.00
515023.45,7708824.45,-370.00
515013.59,7708839.86,-370.00
514978.19,7708885.11,-370.00
514974.45,7708889.86,-370.00
514973.45,7708890.96,-370.00
514936.77,7708939.86,-370.00
514923.45,7708957.00,-370.00
514903.06,7708989.86,-370.00
514877.35,7709035.96,-370.00
514875.00,7709039.86,-370.00
514873.45,7709042.92,-370.00
514854.32,7709089.86,-370.00
514847.10,7709116.20,-370.00
514838.89,7709139.86,-370.00
514830.18,7709183.12,-370.00
514828.37,7709189.86,-370.00
514823.45,7709231.02,-370.00
514822.44,7709239.86,-370.00
514822.43,7709240.88,-370.00
514820.75,7709289.86,-370.00
514820.83,7709292.47,-370.00
514823.08,7709339.86,-370.00
514823.11,7709340.20,-370.00
514823.45,7709342.94,-370.00
514828.40,7709384.90,-370.00
514829.28,7709389.86,-370.00
514835.92,7709427.39,-370.00
514839.22,7709439.86,-370.00
514845.46,7709467.84,-370.00
514852.66,7709489.86,-370.00
514856.92,7709506.39,-370.00
514869.20,7709539.86,-370.00
514870.13,7709543.17,-370.00
514873.45,7709551.74,-370.00
514883.99,7709579.31,-370.00
514888.88,7709589.86,-370.00
514900.46,7709616.87,-370.00
514909.57,7709639.86,-370.00
514913.18,7709650.13,-370.00
514998.88,7709564.42,-350.00
514982.72,7709539.86,-350.00
514979.18,7709534.12,-350.00
514973.45,7709526.37,-350.00
514960.54,7709502.77,-350.00
514953.79,7709489.86,-350.00
514943.09,7709470.21,-350.00
514927.68,7709439.86,-350.00
514926.27,7709437.03,-350.00
514923.45,7709430.71,-350.00
514912.54,7709400.76,-350.00
514909.53,7709389.86,-350.00
514902.21,7709361.09,-350.00
514898.23,7709339.86,-350.00
514895.94,7709317.36,-350.00
514893.92,7709289.86,-350.00
514895.56,7709267.74,-350.00
514897.22,7709239.86,-350.00
514904.86,7709208.44,-350.00
514908.53,7709189.86,-350.00
514923.45,7709151.06,-350.00
514929.38,7709139.86,-350.00
514942.97,7709120.34,-350.00
514963.35,7709089.86,-350.00
514973.45,7709076.75,-350.00
515013.84,7709039.86,-350.00
515023.45,7709030.84,-350.00
515055.62,7709007.68,-350.00
515073.45,7708995.09,-350.00
515082.13,7708989.86,-350.00
515123.45,7708961.51,-350.00
515155.72,7708939.86,-350.00
515173.45,7708926.06,-350.00
515219.24,7708889.86,-350.00
515223.45,7708885.93,-350.00
515272.63,7708839.86,-350.00
515273.45,7708838.95,-350.00
515318.59,7708789.86,-350.00
515323.45,7708783.61,-350.00
515359.51,7708739.86,-350.00
515373.45,7708720.29,-350.00
515397.18,7708689.86,-350.00
515423.45,7708652.10,-350.00
515433.02,7708639.86,-350.00
515457.63,7708605.67,-350.00
515468.68,7708589.86,-350.00
515473.45,7708582.59,-350.00
515505.99,7708539.86,-350.00
515523.45,7708516.04,-350.00
515546.08,7708489.86,-350.00
515557.81,7708474.23,-350.00
515573.45,7708457.41,-350.00
515581.86,7708448.27,-350.00
515591.15,7708439.86,-350.00
515606.43,7708422.84,-350.00
515623.45,7708407.17,-350.00
515632.50,7708398.91,-350.00
515644.21,7708389.86,-350.00
515659.43,7708375.85,-350.00
515673.45,7708364.85,-350.00
515687.73,7708354.14,-350.00
515709.61,7708339.86,-350.00
515717.49,7708333.90,-350.00
515723.45,7708329.92,-350.00
515748.42,7708314.83,-350.00
515773.45,7708301.23,-350.00
515781.25,7708297.66,-350.00
515799.98,7708289.86,-350.00
515815.90,7708282.31,-350.00
515823.45,7708278.96,-350.00
515852.93,7708269.34,-350.00
515873.45,7708262.92,-350.00
515893.08,7708259.49,-350.00
515923.45,7708254.17,-350.00
515937.54,7708253.95,-350.00
515973.45,7708252.94,-350.00
515988.89,7708255.30,-350.00
516023.45,7708259.86,-350.00
516053.58,7708269.99,-350.00
516073.45,7708276.14,-350.00
516098.89,7708289.86,-350.00
516123.45,7708301.79,-350.00
516165.28,7708331.69,-350.00
516173.45,7708337.39,-350.00
516176.04,7708339.86,-350.00
516202.15,7708361.15,-350.00
515051.95,7709511.35,-340.00
515030.47,7709489.86,-340.00
515023.45,7709482.83,-340.00
515006.29,7709457.02,-340.00
514992.27,7709439.86,-340.00
514984.62,7709428.68,-340.00
514973.45,7709415.27,-340.00
514965.00,7709398.31,-340.00
514961.22,7709389.86,-340.00
514950.93,7709362.37,-340.00
514943.70,7709339.86,-340.00
514940.85,7709322.45,-340.00
514936.57,7709289.86,-340.00
514938.02,7709275.28,-340.00
514941.52,7709239.86,-340.00
514951.51,7709211.79,-340.00
514958.77,7709189.86,-340.00
514973.45,7709163.71,-340.00
514995.39,7709139.86,-340.00
515023.45,7709113.44,-340.00
515063.61,7709089.86,-340.00
515073.45,7709083.80,-340.00
515085.67,7709077.63,-340.00
515123.45,7709061.56,-340.00
515167.88,7709039.86,-340.00
515173.45,7709036.94,-340.00
515181.03,7709032.27,-340.00
515223.45,7709007.76,-340.00
515249.51,7708989.86,-340.00
515273.45,7708972.81,-340.00
515316.50,7708939.86,-340.00
515323.45,7708934.12,-340.00
515359.22,7708904.08,-340.00
515373.45,7708892.19,-340.00
515376.26,7708889.86,-340.00
515423.45,7708847.25,-340.00
515432.00,7708839.86,-340.00
515473.45,7708800.84,-340.00
515486.07,7708789.86,-340.00
515523.45,7708754.70,-340.00
515541.07,7708739.86,-340.00
515573.45,7708710.66,-340.00
515599.99,7708689.86,-340.00
515623.45,7708670.32,-340.00
515666.82,7708639.86,-340.00
515673.45,7708634.93,-340.00
515685.95,7708627.36,-340.00
515723.45,7708604.10,-340.00
515752.77,7708589.86,-340.00
515773.45,7708579.18,-340.00
515790.58,7708572.72,-340.00
515823.45,7708559.78,-340.00
515863.97,7708549.33,-340.00
515873.45,7708546.75,-340.00
515923.17,7708539.86,-340.00
515923.45,7708539.82,-340.00
515923.49,7708539.81,-340.00
515973.45,7708538.82,-340.00
515974.38,7708538.92,-340.00
515982.52,7708539.86,-340.00
516019.57,7708543.73,-340.00
515354.98,7709208.32,-320.00
515366.26,7709189.86,-320.00
515373.45,7709181.42,-320.00
515415.00,7709139.86,-320.00
515423.45,7709132.59,-320.00
515457.35,7709105.95,-320.00
515165.07,7709398.23,-330.00
515153.65,7709389.86,-330.00
515123.45,7709362.98,-330.00
515104.85,7709358.45,-330.00
515073.45,7709370.47,-330.00
515056.50,7709356.80,-330.00
515023.45,7709346.73,-330.00
515020.87,7709342.43,-330.00
515019.11,7709339.86,-330.00
515008.19,7709305.11,-330.00
515003.49,7709289.86,-330.00
515008.63,7709254.68,-330.00
515011.36,7709239.86,-330.00
515023.45,7709219.88,-330.00
515072.75,7709190.55,-330.00
515073.45,7709190.24,-330.00
515119.49,7709193.81,-330.00
515123.45,7709197.00,-330.00
515164.71,7709198.59,-330.00
515173.45,7709203.96,-330.00
515182.81,7709189.86,-330.00
515223.45,7709160.94,-330.00
515239.44,7709139.86,-330.00
515273.45,7709110.77,-330.00
515295.03,7709089.86,-330.00
515323.45,7709067.36,-330.00
515357.48,7709039.86,-330.00
515373.45,7709027.66,-330.00
515422.98,7708989.86,-330.00
515423.45,7708989.49,-330.00
515424.98,7708988.33,-330.00
515473.45,7708951.59,-330.00
515489.48,7708939.86,-330.00
515523.45,7708913.95,-330.00
515557.08,7708889.86,-330.00
515573.45,7708877.58,-330.00
515611.97,7708851.33,-330.00
515623.45,7708843.52,-330.00
515629.50,7708839.86,-330.00
515673.45,7708812.26,-330.00
515715.31,7708789.86,-330.00
515723.45,7708785.33,-330.00
515731.69,7708781.61,-330.00
515773.45,7708762.49,-330.00
515815.54,7708747.76,-330.00
508891.12,7709307.53,-380.00
508923.45,7709294.56,-380.00
508935.25,7709289.86,-380.00
508973.45,7709275.06,-380.00
508997.35,7709265.95,-380.00
509023.45,7709255.97,-380.00
509066.51,7709239.86,-380.00
509073.45,7709237.34,-380.00
509077.33,7709235.97,-380.00
509123.45,7709219.60,-380.00
509154.25,7709209.05,-380.00
509173.45,7709202.42,-380.00
509211.34,7709189.86,-380.00
509223.45,7709185.98,-380.00
509229.00,7709184.30,-380.00
509273.45,7709170.65,-380.00
509300.44,7709162.86,-380.00
509323.45,7709156.12,-380.00
509369.81,7709143.49,-380.00
509373.45,7709142.48,-380.00
509383.74,7709139.86,-380.00
509423.45,7709130.16,-380.00
509435.85,7709127.45,-380.00
509473.45,7709118.96,-380.00
509499.48,7709113.82,-380.00
509523.45,7709108.89,-380.00
509560.98,7709102.33,-380.00
509573.45,7709100.04,-380.00
509612.82,7709089.86,-380.00
509621.33,7709087.74,-380.00
509623.45,7709086.44,-380.00
509652.60,7709069.01,-380.00
509673.45,7709056.93,-380.00
509684.46,7709050.87,-380.00
509705.17,7709039.86,-380.00
509717.30,7709033.71,-380.00
509723.45,7709030.72,-380.00
509751.50,7709017.91,-380.00
509773.45,7709008.35,-380.00
509786.63,7709003.04,-380.00
509821.20,7708989.86,-380.00
509822.84,7708989.25,-380.00
509823.45,7708989.05,-380.00
509860.93,7708977.35,-380.00
509873.45,7708973.70,-380.00
509900.40,7708966.81,-380.00
509923.45,7708961.38,-380.00
509941.41,7708957.82,-380.00
509973.45,7708952.06,-380.00
509984.15,7708950.56,-380.00
510023.45,7708945.69,-380.00
510028.83,7708945.24,-380.00
510073.45,7708942.19,-380.00
510075.71,7708942.12,-380.00
510123.45,7708941.47,-380.00
510125.11,7708941.52,-380.00
510173.45,7708943.52,-380.00
510177.45,7708943.87,-380.00
510223.45,7708948.27,-380.00
510233.20,7708949.61,-380.00
510273.45,7708955.47,-380.00
510292.52,7708958.93,-380.00
510323.45,7708964.69,-380.00
510355.04,7708971.45,-380.00
510373.45,7708975.42,-380.00
510420.05,7708986.46,-380.00
510423.45,7708987.26,-380.00
510433.75,7708989.86,-380.00
510473.45,7709000.38,-380.00
510488.06,7709004.47,-380.00
510523.45,7709014.22,-380.00
510557.63,7709024.04,-380.00
510573.45,7709028.50,-380.00
510612.51,7709039.86,-380.00
510623.45,7709043.21,-380.00
510628.29,7709044.71,-380.00
510673.45,7709058.51,-380.00
510700.30,7709066.71,-380.00
510723.45,7709073.70,-380.00
510771.72,7709088.13,-380.00
510773.45,7709088.64,-380.00
510777.66,7709089.86,-380.00
510812.82,7709100.48,-380.00
510823.45,7709103.72,-380.00
510851.49,7709111.81,-380.00
510873.45,7709118.22,-380.00
510890.45,7709122.86,-380.00
510923.45,7709131.96,-380.00
510929.73,7709133.57,-380.00
510954.04,7709139.86,-380.00
510969.33,7709143.97,-380.00
510973.45,7709145.07,-380.00
511009.31,7709153.99,-380.00
511023.45,7709157.51,-380.00
511049.78,7709163.52,-380.00
511073.45,7709168.91,-380.00
511090.81,7709172.49,-380.00
511123.45,7709179.20,-380.00
511132.44,7709180.86,-380.00
511173.45,7709188.34,-380.00
511174.75,7709188.55,-380.00
511182.95,7709189.86,-380.00
511217.73,7709195.57,-380.00
511223.45,7709196.47,-380.00
511261.54,7709201.76,-380.00
511273.45,7709203.33,-380.00
511306.24,7709207.06,-380.00
511323.45,7709208.86,-380.00
511351.92,7709211.39,-380.00
511373.45,7709213.06,-380.00
511398.64,7709214.66,-380.00
511423.45,7709215.93,-380.00
511446.47,7709216.83,-380.00
511473.45,7709217.51,-380.00
511495.46,7709217.84,-380.00
511523.45,7709217.82,-380.00
511545.68,7709217.62,-380.00
511573.45,7709216.89,-380.00
511597.19,7709216.11,-380.00
511623.45,7709214.76,-380.00
511650.06,7709213.24,-380.00
511673.45,7709211.44,-380.00
511704.41,7709208.89,-380.00
511723.45,7709206.93,-380.00
511760.38,7709202.92,-380.00
511773.45,7709201.22,-380.00
511818.18,7709195.12,-380.00
511823.45,7709194.29,-380.00
511850.09,7709189.86,-380.00
511873.45,7709186.16,-380.00
511877.87,7709185.43,-380.00
511923.45,7709176.85,-380.00
511939.66,7709173.64,-380.00
511973.45,7709166.18,-380.00
512004.35,7709158.96,-380.00
512023.45,7709154.07,-380.00
512072.64,7709140.66,-380.00
512073.45,7709140.42,-380.00
512075.25,7709139.86,-380.00
512123.45,7709125.55,-380.00
512144.48,7709118.82,-380.00
512173.45,7709109.01,-380.00
512222.12,7709091.19,-380.00
512223.45,7709090.68,-380.00
512225.42,7709089.86,-380.00
512259.64,7709076.06,-380.00
512273.45,7709071.01,-380.00
512294.88,7709061.29,-380.00
512323.45,7709049.40,-380.00
512329.78,7709046.19,-380.00
512343.24,7709039.86,-380.00
512363.83,7709030.24,-380.00
512373.45,7709026.11,-380.00
512400.85,7709012.45,-380.00
512423.45,7709000.93,-380.00
512443.30,7708989.86,-380.00
512473.45,7708973.94,-380.00
512511.29,7708952.01,-380.00
512523.45,7708944.87,-380.00
512531.23,7708939.86,-380.00
512573.45,7708914.06,-380.00
512609.55,7708889.86,-380.00
512623.45,7708880.98,-380.00
512653.11,7708860.19,-380.00
512673.45,7708845.86,-380.00
512681.24,7708839.86,-380.00
512723.45,7708808.69,-380.00
512746.79,7708789.86,-380.00
512773.45,7708769.15,-380.00
512808.01,7708739.86,-380.00
512823.45,7708727.19,-380.00
512865.24,7708689.86,-380.00
512873.45,7708682.71,-380.00
512918.82,7708639.86,-380.00
512923.45,7708635.57,-380.00
512969.09,7708589.86,-380.00
512973.45,7708585.54,-380.00
513016.37,7708539.86,-380.00
513023.45,7708532.35,-380.00
513060.99,7708489.86,-380.00
513073.45,7708475.68,-380.00
513103.21,7708439.86,-380.00
513123.45,7708415.17,-380.00
513143.27,7708389.86,-380.00
513173.45,7708350.48,-380.00
513180.97,7708339.86,-380.00
513199.69,7708313.61,-380.00
513216.53,7708289.86,-380.00
513223.45,7708280.01,-380.00
513248.23,7708239.86,-380.00
513273.45,7708197.17,-380.00
513277.74,7708189.86,-380.00
513294.20,7708160.61,-380.00
513305.60,7708139.86,-380.00
513311.80,7708128.21,-380.00
513323.45,7708105.67,-380.00
513328.94,7708095.36,-380.00
513331.82,7708089.86,-380.00
513345.70,7708062.11,-380.00
513356.56,7708039.86,-380.00
513361.93,7708028.34,-380.00
513373.45,7708002.88,-380.00
513377.65,7707994.06,-380.00
513379.62,7707989.86,-380.00
513392.99,7707959.40,-380.00
513401.21,7707939.86,-380.00
513401.46,7707917.87,-380.00
513401.56,7707889.86,-380.00
513401.18,7707867.60,-380.00
513400.51,7707839.86,-380.00
513401.12,7707817.53,-380.00
513401.60,7707789.86,-380.00
513401.84,7707768.25,-380.00
513401.95,7707739.86,-380.00
513401.25,7707717.67,-380.00
513400.19,7707689.86,-380.00
513398.68,7707665.09,-380.00
513396.96,7707639.86,-380.00
513395.02,7707618.29,-380.00
513392.69,7707589.86,-380.00
513390.85,7707572.46,-380.00
513387.68,7707539.86,-380.00
513386.16,7707527.14,-380.00
513382.09,7707489.86,-380.00
513381.10,7707482.20,-380.00
513376.07,7707439.86,-380.00
513375.75,7707437.55,-380.00
513373.45,7707419.32,-380.00
513370.47,7707392.83,-380.00
513370.21,7707389.86,-380.00
513365.34,7707347.97,-380.00
513364.62,7707339.86,-380.00
513360.27,7707303.04,-380.00
513359.13,7707289.86,-380.00
513355.39,7707257.91,-380.00
513353.95,7707239.86,-380.00
513350.90,7707212.40,-380.00
513349.34,7707189.86,-380.00
513347.01,7707166.29,-380.00
513345.65,7707139.86,-380.00
513344.01,7707119.29,-380.00
513343.21,7707089.86,-380.00
513342.24,7707071.06,-380.00
513342.39,7707039.86,-380.00
513342.10,7707021.20,-380.00
513343.45,7706989.86,-380.00
513344.04,7706969.26,-380.00
513346.59,7706939.86,-380.00
513348.54,7706914.76,-380.00
513351.89,7706889.86,-380.00
513356.14,7706857.16,-380.00
513359.33,7706839.86,-380.00
513367.32,7706795.98,-380.00
513368.75,7706789.86,-380.00
513373.45,7706769.46,-380.00
513380.41,7706739.86,-380.00
513382.35,7706730.95,-380.00
513393.60,7706689.86,-380.00
513400.16,7706663.14,-380.00
513407.13,7706639.86,-380.00
513418.73,7706594.57,-380.00
513420.19,7706589.86,-380.00
513423.45,7706576.85,-380.00
513433.42,7706539.86,-380.00
513435.81,7706527.50,-380.00
513445.21,7706489.86,-380.00
513449.30,7706464.00,-380.00
513454.57,7706439.86,-380.00
513458.43,7706404.88,-380.00
513461.06,7706389.86,-380.00
513462.69,7706350.61,-380.00
513463.89,7706339.86,-380.00
513462.30,7706301.00,-380.00
513462.58,7706289.86,-380.00
513461.74,7706278.15,-380.00
513457.77,7706239.86,-380.00
513455.89,7706222.31,-380.00
513453.00,7706189.86,-380.00
513453.87,7706170.28,-380.00
513458.66,7706139.86,-380.00
513463.44,7706129.85,-380.00
513473.45,7706118.12,-380.00
513490.13,7706106.54,-380.00
513523.45,7706092.49,-380.00
513525.70,7706092.11,-380.00
513550.44,7706089.86,-380.00
513572.21,7706088.62,-380.00
513573.45,7706088.49,-380.00
513621.20,7706087.61,-380.00
513623.45,7706087.40,-380.00
513668.35,7706084.76,-380.00
513673.45,7706083.99,-380.00
513711.76,7706078.17,-380.00
513723.45,7706075.25,-380.00
513751.05,7706067.46,-380.00
513773.45,7706059.07,-380.00
