X,Y,Z
517583.36,7702775.64,-1975.27
517371.07,7703015.24,-1947.81
517158.73,7703254.8,-1920.36
516946.13,7703494.1,-1892.98
516839.98,7703613.91,-1879.29
516733.83,7703733.73,-1865.61
516681.45,7703794.43,-1858.9
516629.07,7703855.13,-1852.2
516524.3,7703976.53,-1838.79
516300.11,7704235.89,-1808.44
520427.53,7699319.71,-2137.57
520248.59,7699579.42,-2137.57
520069.65,7699839.13,-2137.57
519888.96,7700097.61,-2137.57
519702.16,7700351.7,-2137.57
519509.22,7700601.16,-2137.57
519314.62,7700849.34,-2137.57
519266.15,7700911.51,-2137.57
519217.68,7700973.68,-2137.57
519116.27,7701094.06,-2137.57
519062.39,7701151.32,-2137.57
519006.59,7701206.81,-2137.57
518891.63,7701314.55,-2137.57
518658.83,7701527.29,-2137.57
518427.56,7701741.73,-2137.57
518199.42,7701959.44,-2137.57
517975.49,7702181.47,-2135.13
517863.63,7702292.65,-2132.04
517754.31,7702406.2,-2128.96
517702.09,7702465.15,-2121.79
517649.87,7702524.09,-2114.62
517547.74,7702644.1,-2100.28
517341.76,7702882.56,-2070.01
517135.75,7703120.98,-2039.76
516929.53,7703359.2,-2009.57
516826.55,7703478.45,-1994.47
516723.57,7703597.7,-1979.38
516672.74,7703658.06,-1971.93
516621.91,7703718.42,-1964.49
516520.26,7703839.15,-1949.6
516299.76,7704099.63,-1915.99
520338.76,7699234.6,-2262.16
520162.77,7699490.03,-2262.16
519986.78,7699745.45,-2262.16
519809.29,7699999.83,-2262.16
519625.92,7700249.99,-2262.16
519436.53,7700495.62,-2262.16
519244.98,7700739.59,-2262.16
519197.63,7700800.99,-2262.16
519150.28,7700862.39,-2262.16
519051.84,7700981.95,-2262.16
518999.71,7701039.07,-2262.16
518945.69,7701094.5,-2262.16
518833.81,7701201.65,-2262.16
518604.33,7701410.32,-2262.16
518376.93,7701621.27,-2262.16
518151.62,7701834.43,-2262.16
517930.7,7702052.1,-2260.53
517819.78,7702160.58,-2258.48
517711.9,7702271.87,-2256.42
517661.09,7702330.3,-2248.64
517610.28,7702388.74,-2240.85
517511.67,7702508.37,-2225.28
517312.26,7702745.63,-2192.22
517112.82,7702982.87,-2159.17
516913.23,7703219.97,-2126.15
516813.53,7703338.62,-2109.65
516713.83,7703457.27,-2093.14
516664.56,7703517.2,-2084.96
516615.29,7703577.14,-2076.78
516516.75,7703697.01,-2060.42
516299.83,7703958.37,-2023.53
520157.47,7699060.78,-2511.34
519987.57,7699307.38,-2511.34
519817.66,7699553.98,-2511.34
519646.78,7699799.9,-2511.34
519470.46,7700041.94,-2511.34
519288.4,7700279.69,-2511.34
519103.16,7700514.99,-2511.34
519058.07,7700574.77,-2511.34
519012.99,7700634.56,-2511.34
518920.63,7700752.37,-2511.34
518871.22,7700808.46,-2511.34
518821.81,7700864.54,-2511.34
518716.35,7700970.56,-2511.34
518493.69,7701170.8,-2511.34
518274.3,7701374.62,-2511.34
518054.81,7701578.35,-2511.34
517840,7701786.98,-2511.34
517730.93,7701889.8,-2511.34
517625.95,7701996.32,-2511.34
517577.04,7702052.8,-2502.33
517530.13,7702111.1,-2493.31
517438.8,7702229.93,-2475.28
517252.91,7702464.72,-2436.63
517067.02,7702699.51,-2397.98
516881.14,7702934.3,-2359.33
516788.19,7703051.69,-2340
516695.25,7703169.09,-2320.68
516649.09,7703228.02,-2311.02
516602.93,7703286.95,-2301.36
516510.61,7703404.82,-2282.04
516300.65,7703667.49,-2238.63
