x,y,z
7237.37932680055,5090.5748548469455,-1452.31
7298.734982204107,5423.798925481106,-1452.31
7356.597530108604,5757.631107947086,-1452.31
7405.755593536691,6092.856290772005,-1452.31
7446.661720828335,6429.191631243386,-1452.31
7488.451731596459,6765.406763561966,-1452.31
7496.187479782639,6849.693891879402,-1452.31
7503.91615690101,6933.9739491290275,-1452.31
7509.410376590829,7102.866403815435,-1452.31
7505.804132006779,7187.45051698097,-1452.31
7502.190816354912,7272.041701214316,-1452.31
7490.742757567503,7441.202856477573,-1452.31
7478.686586948272,7779.815080784376,-1452.31
7466.510208176238,8118.406091887742,-1452.31
7463.8444156111655,8457.2304482289,-1452.31
7464.898004715134,8796.012378163188,-1446.21
7468.44768075669,8965.392736528613,-1438.5
7471.997356798245,9134.758952758415,-1430.79
7473.489352106553,9219.463274076752,-1426.95
7474.988418482666,9304.160524327275,-1423.11
7477.979480167087,9473.562095896137,-1415.43
7483.678760823448,9812.379381169483,-1400.16
7489.300259733878,10151.189595375017,-1384.93
7494.70255554215,10490.006880648363,-1369.83
7497.297637429103,10659.408452217223,-1362.29
7499.892719316056,10828.810023786087,-1354.75
7500.564470758181,10913.486060833175,-1351.23
7501.22208006469,10998.162097880264,-1347.71
7502.558511881129,11167.507100906629,-1340.66
7506.560736262647,11515.389495114789,-1324.44
7130.535492163264,4758.305378367388,-1514.61
7191.601233786532,5089.952600879502,-1514.61
7252.666975409804,5421.585681255991,-1514.61
7310.324462347755,5753.81273132868,-1514.61
7359.383530826479,6087.425710692493,-1514.61
7400.211876372188,6422.141776634957,-1514.61
7441.711973360027,6756.780060831492,-1514.61
7449.688137851812,6840.642925080217,-1514.61
7457.65016020797,6924.50578932894,-1514.61
7463.82320240773,7092.563858013546,-1514.61
7460.464445197096,7176.744920313804,-1514.61
7457.105687986459,7260.925982614062,-1514.61
7445.883903369027,7429.281036146769,-1514.61
7433.728737800433,7766.266914856842,-1514.61
7421.44629301122,8103.252793566914,-1514.61
7418.554226276166,8440.450804311344,-1514.61
7419.671454990443,8777.627601852335,-1508.1
7423.291841710117,8946.20185848721,-1499.88
7426.912228429792,9114.761972986458,-1491.66
7428.6941375183815,9199.049101303895,-1487.56
7430.483117674783,9283.329158553519,-1483.46
7434.046935851962,9451.903415188393,-1475.26
7440.955369104158,9789.044857390327,-1458.98
7447.78602061042,10126.193370660074,-1442.74
7454.326758336396,10463.334812862007,-1426.63
7457.579449529854,10631.90906949688,-1418.59
7460.825069655501,10800.490397199565,-1410.54
7462.210998946626,10884.777525517,-1406.79
7463.603999305564,10969.071724902251,-1403.04
7466.390000023435,11137.645981537122,-1395.53
7473.2913622078195,11485.104111676568,-1378.25
7083.003774331904,4759.309469996672,-1576.9
7143.7583889714515,5089.245494098315,-1576.9
7204.513003610999,5419.167376064335,-1576.9
7261.958358514596,5749.669085590926,-1576.9
7310.911360976141,6081.535511205208,-1576.9
7351.661924775919,6414.519165533767,-1576.9
7392.843823712225,6747.439180252017,-1576.9
7401.039191306176,6830.856567228593,-1576.9
7409.227487832315,6914.2668831373585,-1576.9
7416.09349467764,7081.433997277669,-1576.9
7413.024651247288,7165.169582305781,-1576.9
7409.955807816939,7248.905167333891,-1576.9
7399.059292318856,7416.3975505935505,-1576.9
7386.776847529643,7751.6439466219035,-1576.9
7374.430763130127,8086.883271582445,-1576.9
7371.2558536826,8422.341799645155,-1576.9
7372.373082396876,8757.77911450443,-1570.8
7375.993469116547,8925.47655873063,-1563.09
7379.613855836222,9093.174002956834,-1555.39
7381.706891908536,9177.008582934312,-1550.98
7383.79992798085,9260.843162911788,-1546.58
7387.986000125475,9428.51232286674,-1537.77
7396.188438787238,9763.85064277665,-1520.08
7404.306024635262,10099.188962686558,-1502.44
7412.091270296121,10434.534353664278,-1484.92
7416.043997202956,10602.210584687045,-1476.17
7419.982581974167,10769.886815709811,-1467.43
7422.054404843042,10853.756751026349,-1463.31
7424.119156644105,10937.619615275073,-1459.18
7428.25573131405,11105.35241484033,-1450.94
7437.907738877242,11452.308499165134,-1432.02
7033.541654987908,4760.3489169650165,-1639.2
7093.949787304671,5088.453534503386,-1639.2
7154.36499068925,5416.551080973944,-1639.2
7211.591142490681,5745.20724180164,-1639.2
7260.409794663796,6075.2139765814,-1639.2
7301.089647785462,6406.3308690076265,-1639.2
7341.9604197380395,6737.426548230414,-1639.2
7350.3537772307245,6820.363102595785,-1639.2
7358.7542057912215,6903.292585893344,-1639.2
7366.313177282107,7069.49803481124,-1639.2
7363.583745106727,7152.76692936377,-1639.2
7360.847241863536,7236.028752848485,-1639.2
7350.346706162913,7402.6018972925995,-1639.2
7337.915768949653,7735.97446035081,-1639.2
7325.5272581432655,8069.361165544643,-1639.2
7322.027079576394,8402.95293170502,-1639.2
7323.073597612551,8736.523484661962,-1633.5
7326.630344721918,8903.29461900481,-1626.31
7330.187091831285,9070.065753347657,-1619.12
7332.60539702294,9153.419500713928,-1614.4
7335.030773282415,9236.766177012385,-1609.69
7339.867383665729,9403.473671744925,-1600.27
7349.448680550806,9736.867448006573,-1581.19
7358.945124622143,10070.27536640384,-1562.14
7368.080944235073,10403.690355868923,-1543.22
7372.7478489909045,10570.397850601461,-1533.76
7377.421824814548,10737.112416401815,-1524.31
7380.137114854304,10820.508590174955,-1519.82
7382.85240489406,10903.918906083722,-1515.33
7388.268842837948,11070.725395765627,-1506.35
7400.494719084665,11417.115794665482,-1485.8
6929.271689034136,4762.540947986694,-1763.79
6988.951501366282,5086.664554346984,-1763.79
7048.6313136984245,5410.788160707273,-1763.79
7105.362490753025,5735.427955017829,-1763.79
7153.919513417102,6061.382967941391,-1763.79
7194.436731979091,6388.448138511418,-1763.79
7234.614539286111,6715.541593352691,-1763.79
7243.389734440636,6797.431629681905,-1763.79
7252.164929595161,6879.3216660111175,-1763.79
7261.152256784044,7043.448220992328,-1763.79
7260.53707388441,7125.677668576513,-1763.79
7257.249027351892,7207.935400431943,-1763.79
7247.7596543483705,7372.479148414052,-1763.79
7234.975163744515,7701.792918548252,-1763.79
7222.586652938127,8031.134972953699,-1763.79
7218.31572797976,8360.660875122254,-1763.79
7219.044047964384,8690.19384835862,-1758.91
7222.296739157842,8854.93558623946,-1752.74
7225.5565014191125,9019.684395188116,-1746.58
7228.681913391956,9101.977482382606,-1741.25
7231.800254296992,9184.277640644908,-1735.92
7238.036936107055,9348.863815033888,-1725.27
7250.609294676549,9678.036163811852,-1703.39
7263.10387150012,10007.215583657624,-1681.55
7275.188326390598,10336.395003503396,-1659.8
7281.41793713285,10501.002391095815,-1648.94
7287.64047680729,10665.60270762042,-1638.08
7291.529564103817,10747.980647628652,-1632.85
7295.418651400345,10830.344445501261,-1627.62
7303.196825993393,10995.100325517727,-1617.16
7320.117891267189,11340.189647940197,-1593.34
6818.772112338116,4764.867329296799,-1888.38
6877.659965075331,5084.635157884979,-1888.38
6936.533675676925,5404.402986473159,-1888.38
6992.720380510007,5724.6375055369235,-1888.38
7040.9874893937995,6046.158958942446,-1888.38
7081.313789124866,6368.776427858808,-1888.38
7120.777418582889,6691.50703386016,-1888.38
